,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate,type
6261,NVDA250620P00191000,2024-12-24 15:07:35+00:00,191.0,52.45,53.8,54.05,0.0,0.0,13.0,62.0,0.40808697387695314,True,REGULAR,USD,2025-06-20,put
6262,NVDA250620P00192000,2024-12-24 17:49:40+00:00,192.0,54.7,54.7,54.9,0.0,0.0,20.0,119.0,0.4063780065917969,True,REGULAR,USD,2025-06-20,put
6263,NVDA250620P00193000,2024-12-24 15:18:42+00:00,193.0,54.7,55.55,55.8,0.0,0.0,10.0,81.0,0.40650007568359375,True,REGULAR,USD,2025-06-20,put
6264,NVDA250620P00194000,2024-12-24 15:13:49+00:00,194.0,55.55,56.4,56.65,0.0,0.0,10.0,64.0,0.40442490112304685,True,REGULAR,USD,2025-06-20,put
6265,NVDA250620P00195000,2024-12-24 17:37:55+00:00,195.0,57.55,57.25,57.5,0.0,0.0,12.0,91.0,0.40204455383300786,True,REGULAR,USD,2025-06-20,put
6266,NVDA250620P00200000,2024-12-26 18:49:12+00:00,200.0,61.55,61.7,62.0,0.6499977,1.0673198,5.0,224.0,0.3986876538085938,True,REGULAR,USD,2025-06-20,put
6267,NVDA250620P00205000,2024-12-26 14:55:07+00:00,205.0,67.4,66.25,66.6,2.4000015,3.69231,5.0,268.0,0.39649041015625003,True,REGULAR,USD,2025-06-20,put
6268,NVDA250620P00210000,2024-12-26 18:15:16+00:00,210.0,70.9,70.85,71.15,0.8499985,1.2134168,5.0,224.0,0.38684695190429685,True,REGULAR,USD,2025-06-20,put
6269,NVDA250620P00212000,2024-12-24 16:55:08+00:00,212.0,71.95,72.7,73.1,0.0,0.0,15.0,397.0,0.39014281738281253,True,REGULAR,USD,2025-06-20,put
6270,NVDA250620P00213000,2024-12-24 15:51:23+00:00,213.0,72.9,73.65,74.1,0.0,0.0,4.0,263.0,0.39331661376953125,True,REGULAR,USD,2025-06-20,put
6271,NVDA250620P00214000,2024-12-19 18:44:55+00:00,214.0,82.55,74.6,74.85,0.0,0.0,60.0,319.0,0.3786683227539062,True,REGULAR,USD,2025-06-20,put
6272,NVDA250620P00215000,2024-12-20 20:24:57+00:00,215.0,81.3,75.55,75.85,0.0,0.0,19.0,571.0,0.38184211914062494,True,REGULAR,USD,2025-06-20,put
6273,NVDA250620P00216000,2024-12-19 20:36:21+00:00,216.0,85.75,76.5,76.85,0.0,0.0,18.0,246.0,0.3850159155273437,True,REGULAR,USD,2025-06-20,put
6274,NVDA250620P00217000,2024-12-26 14:56:52+00:00,217.0,78.5,77.45,77.85,-8.199997,-9.457897,1.0,342.0,0.3880676428222656,True,REGULAR,USD,2025-06-20,put
6275,NVDA250620P00218000,2024-12-19 20:34:58+00:00,218.0,87.2,78.4,78.85,0.0,0.0,6.0,222.0,0.39111937011718745,True,REGULAR,USD,2025-06-20,put
6276,NVDA250620P00219000,2024-12-23 20:18:29+00:00,219.0,80.75,79.3,79.75,0.0,0.0,1.0,169.0,0.38623660644531244,True,REGULAR,USD,2025-06-20,put
6277,NVDA250620P00220000,2024-12-19 18:34:49+00:00,220.0,88.45,80.3,80.6,0.0,0.0,29.0,265.0,0.37622694091796877,True,REGULAR,USD,2025-06-20,put
6278,NVDA250620P00221000,2024-12-19 17:01:54+00:00,221.0,88.4,81.2,81.6,0.0,0.0,28.0,242.0,0.37915659912109373,True,REGULAR,USD,2025-06-20,put
6279,NVDA250620P00222000,2024-12-19 16:35:11+00:00,222.0,89.3,82.25,82.5,0.0,0.0,1.0,214.0,0.37256486816406253,True,REGULAR,USD,2025-06-20,put
6280,NVDA250620P00223000,2024-12-19 20:53:32+00:00,223.0,92.8,83.2,83.6,0.0,0.0,9.0,178.0,0.38477177734374995,True,REGULAR,USD,2025-06-20,put
6281,NVDA250620P00224000,2024-12-19 17:03:19+00:00,224.0,91.4,84.1,84.45,0.0,0.0,13.0,166.0,0.37305314453125,True,REGULAR,USD,2025-06-20,put
6282,NVDA250620P00225000,2024-12-19 16:34:31+00:00,225.0,92.1,85.1,85.5,0.0,0.0,6.0,196.0,0.38086556640624997,True,REGULAR,USD,2025-06-20,put
6283,NVDA250620P00226000,2024-12-19 19:01:02+00:00,226.0,93.55,86.05,86.55,0.0,0.0,2.0,140.0,0.38867798828125,True,REGULAR,USD,2025-06-20,put
6284,NVDA250620P00227000,2024-12-19 17:28:31+00:00,227.0,95.5,86.9,87.4,0.0,0.0,5.0,103.0,0.37573866455078125,True,REGULAR,USD,2025-06-20,put
6285,NVDA250620P00228000,2024-12-02 15:11:12+00:00,228.0,88.05,87.95,88.4,0.0,0.0,3.0,37.0,0.37842418457031246,True,REGULAR,USD,2025-06-20,put
6286,NVDA250620P00230000,2024-12-19 15:52:10+00:00,230.0,98.65,89.85,90.3,0.0,0.0,1.0,1.0,0.372076591796875,True,REGULAR,USD,2025-06-20,put
6287,NVDA250620P00235000,2024-11-18 20:33:23+00:00,235.0,94.95,98.0,100.8,0.0,0.0,32.0,0.0,0.6297644445800781,True,REGULAR,USD,2025-06-20,put
6288,NVDA250620P00240000,2024-11-21 15:56:04+00:00,240.0,96.0,103.0,108.0,0.0,0.0,5.0,0.0,0.6892731268310548,True,REGULAR,USD,2025-06-20,put
6289,NVDA250620P00245000,2024-11-27 20:10:00+00:00,245.0,110.0,104.8,105.35,0.0,0.0,12.0,0.0,0.4157773266601562,True,REGULAR,USD,2025-06-20,put
6290,NVDA250620P00250000,2024-11-25 18:28:26+00:00,250.0,112.67,109.8,110.45,0.0,0.0,15.0,0.0,0.43994700683593746,True,REGULAR,USD,2025-06-20,put
6291,NVDA250620P00255000,2024-10-25 17:51:58+00:00,255.0,112.85,117.55,121.9,0.0,0.0,1.0,0.0,0.7054472814941408,True,REGULAR,USD,2025-06-20,put
6292,NVDA250620P00260000,2024-08-01 13:46:26+00:00,260.0,140.04,132.5,148.0,0.0,0.0,1.0,0.0,1.2045022685241698,True,REGULAR,USD,2025-06-20,put
6293,NVDA250620P00265000,2024-06-20 16:01:03+00:00,265.0,128.0,138.25,152.6,0.0,0.0,1.0,0.0,1.2257118792724608,True,REGULAR,USD,2025-06-20,put
6294,NVDA250620P00270000,2024-06-05 19:20:06+00:00,270.0,1.47,0.84,1.49,0.0,0.0,8.0,130.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6295,NVDA250620P00275000,2024-11-01 18:23:42+00:00,275.0,138.75,128.85,130.75,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6296,NVDA250620P00280000,2024-11-21 14:47:34+00:00,280.0,132.1,143.4,148.0,0.0,0.0,1.0,0.0,0.8147601531982422,True,REGULAR,USD,2025-06-20,put
6297,NVDA250620P00285000,2024-05-30 19:54:27+00:00,285.0,1.55,0.99,1.66,0.0,0.0,1.0,58.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6298,NVDA250620P00290000,2024-12-24 15:15:30+00:00,290.0,149.0,149.75,150.5,0.0,0.0,1.0,1.0,0.5329636547851562,True,REGULAR,USD,2025-06-20,put
6299,NVDA250620P00295000,2024-05-29 15:05:58+00:00,295.0,1.62,1.25,1.79,0.0,0.0,1.0,180.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6300,NVDA250620P00300000,2024-06-07 19:44:16+00:00,300.0,1.6,1.55,1.75,0.0,0.0,8.0,950.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6301,NVDA250620P00305000,2024-05-20 14:34:15+00:00,305.0,2.6,1.2,1.93,0.0,0.0,1.0,114.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6302,NVDA250620P00310000,2024-05-23 18:42:55+00:00,310.0,1.7,1.27,2.0,0.0,0.0,2.0,53.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6303,NVDA250620P00315000,2024-05-24 14:14:09+00:00,315.0,1.9,1.35,2.08,0.0,0.0,1.0,28.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6304,NVDA250620P00320000,2024-06-06 13:54:58+00:00,320.0,1.95,1.43,2.16,0.0,0.0,1.0,371.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6305,NVDA250620P00325000,2024-06-05 19:44:06+00:00,325.0,1.9,1.49,2.23,0.0,0.0,1.0,1133.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6306,NVDA250620P00330000,2024-06-06 14:37:12+00:00,330.0,1.95,1.57,2.31,0.0,0.0,1.0,371.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6307,NVDA250620P00335000,2024-05-16 14:20:28+00:00,335.0,3.8,1.65,2.41,0.0,0.0,76.0,187.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6308,NVDA250620P00340000,2024-06-06 14:02:14+00:00,340.0,2.3,1.72,2.49,0.0,0.0,2.0,183.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6309,NVDA250620P00345000,2024-06-07 13:31:35+00:00,345.0,2.45,1.83,2.53,0.00999999,0.409836,1.0,168.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6310,NVDA250620P00350000,2024-06-07 16:19:41+00:00,350.0,2.37,1.97,2.46,0.02,0.851063,2.0,1355.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6311,NVDA250620P00355000,2024-06-06 13:30:33+00:00,355.0,2.5,2.0,2.53,0.0,0.0,1.0,180.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6312,NVDA250620P00360000,2024-06-07 15:37:22+00:00,360.0,2.6,2.11,2.91,-0.15,-5.45455,1.0,4366.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6313,NVDA250620P00365000,2024-06-04 19:23:28+00:00,365.0,2.97,2.21,2.77,0.0,0.0,5.0,174.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6314,NVDA250620P00370000,2024-06-05 17:48:55+00:00,370.0,2.63,2.3,2.88,0.0,0.0,1.0,244.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6315,NVDA250620P00375000,2024-06-06 15:19:59+00:00,375.0,2.95,2.39,3.2,0.0,0.0,1.0,1251.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6316,NVDA250620P00380000,2024-06-06 14:40:19+00:00,380.0,2.8,2.51,3.35,0.0,0.0,1.0,261.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6317,NVDA250620P00385000,2024-06-06 18:34:13+00:00,385.0,3.12,2.62,3.45,0.0,0.0,10.0,237.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6318,NVDA250620P00390000,2024-06-06 14:20:22+00:00,390.0,3.1,2.73,3.55,0.0,0.0,70.0,836.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6319,NVDA250620P00395000,2024-06-05 17:06:37+00:00,395.0,3.37,2.88,3.75,0.0,0.0,1.0,185.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6320,NVDA250620P00400000,2024-06-07 17:50:27+00:00,400.0,3.52,3.1,3.85,-0.0799999,-2.22222,15.0,2284.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6321,NVDA250620P00405000,2024-06-07 17:50:27+00:00,405.0,3.68,3.15,3.9,-0.87,-19.1209,10.0,188.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6322,NVDA250620P00410000,2024-05-31 14:34:48+00:00,410.0,4.88,3.55,4.05,0.0,0.0,1.0,750.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6323,NVDA250620P00415000,2024-05-22 18:39:36+00:00,415.0,7.04,3.55,4.3,0.0,0.0,2.0,128.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6324,NVDA250620P00420000,2024-06-05 19:42:52+00:00,420.0,4.1,3.8,4.5,0.0,0.0,2.0,231.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6325,NVDA250620P00425000,2024-05-30 19:41:28+00:00,425.0,5.05,3.8,4.7,0.0,0.0,1.0,244.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6326,NVDA250620P00430000,2024-06-07 16:48:28+00:00,430.0,4.7,3.9,4.85,0.0999999,2.17391,1.0,367.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6327,NVDA250620P00435000,2024-06-07 17:48:31+00:00,435.0,4.6,4.05,5.05,-0.55,-10.6796,10.0,358.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6328,NVDA250620P00440000,2024-06-07 17:48:31+00:00,440.0,4.75,4.4,5.05,-0.5,-9.52381,10.0,275.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6329,NVDA250620P00445000,2024-06-05 14:38:19+00:00,445.0,5.0,4.5,5.4,0.0,0.0,1.0,108.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6330,NVDA250620P00450000,2024-06-07 16:22:10+00:00,450.0,5.3,4.65,5.5,0.0,0.0,5.0,901.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6331,NVDA250620P00455000,2024-06-06 13:46:48+00:00,455.0,5.28,5.05,5.8,0.0,0.0,3.0,84.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6332,NVDA250620P00460000,2024-06-07 15:47:32+00:00,460.0,5.9,5.2,5.95,0.17,2.96684,2.0,950.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6333,NVDA250620P00465000,2024-06-05 16:53:26+00:00,465.0,5.6,5.4,6.1,0.0,0.0,2.0,150.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6334,NVDA250620P00470000,2024-06-07 15:46:50+00:00,470.0,6.3,5.45,6.3,-0.4,-5.97014,2.0,639.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6335,NVDA250620P00475000,2024-05-31 15:58:42+00:00,475.0,7.95,5.9,6.6,0.0,0.0,1.0,218.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6336,NVDA250620P00480000,2024-06-03 19:46:17+00:00,480.0,7.15,6.1,6.8,0.0,0.0,1.0,275.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6337,NVDA250620P00485000,2024-06-04 18:26:34+00:00,485.0,7.42,6.3,7.0,0.0,0.0,1.0,143.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6338,NVDA250620P00490000,2024-06-06 19:50:38+00:00,490.0,7.0,6.55,7.25,0.0,0.0,3.0,254.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6339,NVDA250620P00495000,2024-06-07 16:30:50+00:00,495.0,7.2,6.8,7.4,-2.36,-24.6862,3.0,120.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6340,NVDA250620P00500000,2024-06-07 16:20:44+00:00,500.0,7.6,7.2,7.7,0.0999999,1.33333,9.0,1783.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6341,NVDA250620P00505000,2024-06-07 14:46:11+00:00,505.0,8.14,7.35,8.1,0.34,4.35898,2.0,200.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6342,NVDA250620P00510000,2024-06-07 18:03:57+00:00,510.0,8.0,7.6,8.25,-0.1,-1.23457,4.0,242.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6343,NVDA250620P00515000,2024-06-07 17:05:48+00:00,515.0,8.15,7.8,8.6,-7.55,-48.0892,1.0,143.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6344,NVDA250620P00520000,2024-06-07 17:21:38+00:00,520.0,8.5,8.15,8.8,-1.11,-11.5505,5.0,385.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6345,NVDA250620P00525000,2024-06-07 17:05:12+00:00,525.0,8.7,8.45,9.1,-0.3,-3.33334,2.0,212.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6346,NVDA250620P00530000,2024-06-07 17:05:12+00:00,530.0,9.0,8.75,9.45,-0.2,-2.17391,3.0,523.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6347,NVDA250620P00535000,2024-06-06 19:50:38+00:00,535.0,9.6,9.0,9.65,0.0,0.0,2.0,87.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6348,NVDA250620P00540000,2024-06-07 19:20:19+00:00,540.0,10.0,9.35,10.05,0.0,0.0,1.0,63.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6349,NVDA250620P00545000,2024-06-06 19:37:51+00:00,545.0,10.36,9.65,10.4,0.0,0.0,2.0,284.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6350,NVDA250620P00550000,2024-06-07 17:07:46+00:00,550.0,10.35,9.85,10.8,-0.45,-4.16667,1.0,973.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6351,NVDA250620P00555000,2024-06-06 18:39:13+00:00,555.0,11.2,10.35,11.0,0.0,0.0,2.0,159.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6352,NVDA250620P00560000,2024-06-07 13:40:12+00:00,560.0,12.0,10.8,11.4,0.6,5.26316,1.0,617.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6353,NVDA250620P00565000,2024-06-07 15:48:18+00:00,565.0,12.3,11.1,11.75,-0.4,-3.1496,10.0,78.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6354,NVDA250620P00570000,2024-06-07 16:57:39+00:00,570.0,11.85,11.55,12.15,-0.75,-5.95238,1.0,450.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6355,NVDA250620P00575000,2024-06-07 16:58:17+00:00,575.0,12.25,11.85,12.55,0.0500002,0.409838,3.0,275.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6356,NVDA250620P00580000,2024-06-07 17:24:08+00:00,580.0,12.59,12.2,13.2,-0.599999,-4.5489,1.0,307.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6357,NVDA250620P00585000,2024-05-28 13:45:34+00:00,585.0,15.07,12.6,13.4,0.0,0.0,1.0,374.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6358,NVDA250620P00590000,2024-05-28 19:40:47+00:00,590.0,15.0,13.05,13.85,0.0,0.0,3.0,324.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6359,NVDA250620P00595000,2024-06-05 14:00:54+00:00,595.0,14.6,13.6,14.3,0.0,0.0,1.0,158.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6360,NVDA250620P00600000,2024-06-07 19:55:46+00:00,600.0,14.5,13.9,14.8,-0.35,-2.3569,24.0,1767.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6361,NVDA250620P00605000,2024-06-06 14:22:12+00:00,605.0,15.45,14.4,15.15,0.0,0.0,2.0,92.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6362,NVDA250620P00610000,2024-06-05 16:46:01+00:00,610.0,15.45,14.95,15.75,0.0,0.0,1.0,236.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6363,NVDA250620P00615000,2024-05-24 17:08:47+00:00,615.0,21.5,15.35,16.3,0.0,0.0,1.0,150.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6364,NVDA250620P00620000,2024-06-07 18:03:53+00:00,620.0,16.59,15.7,16.8,-0.48,-2.81195,4.0,246.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6365,NVDA250620P00625000,2024-06-03 17:35:30+00:00,625.0,19.45,16.2,17.35,0.0,0.0,1.0,921.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6366,NVDA250620P00630000,2024-06-05 17:32:44+00:00,630.0,17.1,16.8,17.85,0.0,0.0,5.0,244.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6367,NVDA250620P00635000,2024-05-28 19:27:13+00:00,635.0,20.15,17.35,18.4,0.0,0.0,4.0,489.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6368,NVDA250620P00640000,2024-06-07 19:48:16+00:00,640.0,18.43,18.1,18.8,0.470001,2.61693,52.0,181.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6369,NVDA250620P00645000,2024-06-05 19:39:53+00:00,645.0,18.7,18.5,19.4,0.0,0.0,4.0,77.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6370,NVDA250620P00650000,2024-06-07 19:59:42+00:00,650.0,19.5,19.3,20.15,-1.56,-7.40741,5.0,1604.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6371,NVDA250620P00655000,2024-06-05 15:20:17+00:00,655.0,20.4,19.85,20.65,0.0,0.0,28.0,141.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6372,NVDA250620P00660000,2024-06-07 16:23:10+00:00,660.0,21.55,20.45,21.25,0.539999,2.5702,7.0,729.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6373,NVDA250620P00665000,2024-06-05 19:40:15+00:00,665.0,21.09,20.9,21.85,0.0,0.0,30.0,129.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6374,NVDA250620P00670000,2024-06-06 13:46:51+00:00,670.0,21.5,21.55,22.55,0.0,0.0,50.0,189.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6375,NVDA250620P00675000,2024-06-07 13:48:24+00:00,675.0,24.7,22.25,23.15,2.3,10.2679,3.0,53.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6376,NVDA250620P00680000,2024-06-07 17:21:26+00:00,680.0,23.38,23.05,23.85,-0.42,-1.76471,3.0,445.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6377,NVDA250620P00685000,2024-06-05 14:58:27+00:00,685.0,24.8,23.65,24.55,0.0,0.0,2.0,71.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6378,NVDA250620P00690000,2024-06-05 17:22:56+00:00,690.0,24.56,24.15,25.25,0.0,0.0,3.0,220.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6379,NVDA250620P00695000,2024-06-07 19:47:33+00:00,695.0,25.1,25.1,26.0,-2.5,-9.05797,1.0,180.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6380,NVDA250620P00700000,2024-06-07 16:40:50+00:00,700.0,26.7,25.8,26.7,-0.65,-2.3766,6.0,1928.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6381,NVDA250620P00705000,2024-06-05 13:33:15+00:00,705.0,28.85,26.65,27.5,0.0,0.0,30.0,85.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6382,NVDA250620P00710000,2024-06-07 15:09:54+00:00,710.0,30.05,27.35,28.25,0.5,1.69205,8.0,211.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6383,NVDA250620P00720000,2024-06-07 18:55:13+00:00,720.0,29.71,28.9,29.85,-0.730001,-2.39816,34.0,638.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6384,NVDA250620P00730000,2024-06-07 14:12:00+00:00,730.0,33.5,30.5,31.5,1.6,5.01568,1.0,189.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6385,NVDA250620P00740000,2024-06-07 17:28:20+00:00,740.0,32.9,32.1,33.2,-1.6,-4.63768,7.0,231.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6386,NVDA250620P00750000,2024-06-07 15:37:58+00:00,750.0,36.99,33.85,35.0,0.540001,1.48148,9.0,1057.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6387,NVDA250620P00760000,2024-06-07 19:51:14+00:00,760.0,36.44,35.9,36.85,-2.16,-5.59585,6.0,528.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6388,NVDA250620P00770000,2024-06-07 14:16:35+00:00,770.0,41.34,37.55,38.8,1.79,4.52592,1.0,336.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6389,NVDA250620P00780000,2024-06-06 19:16:10+00:00,780.0,41.73,39.8,40.85,0.0,0.0,3.0,411.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6390,NVDA250620P00790000,2024-06-07 15:37:58+00:00,790.0,45.23,41.7,42.9,0.869999,1.96122,2.0,228.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6391,NVDA250620P00800000,2024-06-07 19:51:14+00:00,800.0,44.49,43.8,44.95,-1.65,-3.57607,43.0,1651.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6392,NVDA250620P00810000,2024-06-06 15:00:33+00:00,810.0,47.06,46.1,47.2,0.0,0.0,1.0,310.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6393,NVDA250620P00820000,2024-06-07 16:11:08+00:00,820.0,51.0,48.4,49.8,1.8,3.65854,11.0,257.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6394,NVDA250620P00830000,2024-06-07 14:43:55+00:00,830.0,54.9,50.75,52.15,3.15,6.08696,1.0,242.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6395,NVDA250620P00840000,2024-06-07 14:19:29+00:00,840.0,57.53,53.25,54.2,1.68,3.00806,4.0,375.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6396,NVDA250620P00850000,2024-06-07 19:51:14+00:00,850.0,56.33,55.65,57.15,-1.07,-1.86411,67.0,1005.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6397,NVDA250620P00860000,2024-06-06 13:53:16+00:00,860.0,59.6,58.25,59.75,0.0,0.0,10.0,237.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6398,NVDA250620P00880000,2024-06-07 17:26:24+00:00,880.0,64.14,63.65,65.15,-0.940002,-1.44438,17.0,276.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6399,NVDA250620P00900000,2024-06-07 19:51:14+00:00,900.0,69.93,69.05,70.75,-1.17,-1.64557,13.0,945.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6400,NVDA250620P00920000,2024-06-07 13:53:23+00:00,920.0,81.0,75.8,76.6,2.9,3.71319,1.0,191.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6401,NVDA250620P00930000,2024-06-06 13:49:22+00:00,930.0,78.9,78.45,79.95,0.0,0.0,3.0,42.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6402,NVDA250620P00940000,2024-06-07 15:48:45+00:00,940.0,86.98,81.7,83.2,9.64001,12.4645,2.0,121.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6403,NVDA250620P00950000,2024-06-07 14:45:40+00:00,950.0,91.0,85.0,86.5,2.55,2.88299,4.0,591.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6404,NVDA250620P00960000,2024-06-07 17:28:19+00:00,960.0,89.9,88.35,89.8,6.78,8.15688,3.0,65.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6405,NVDA250620P00970000,2024-06-07 19:22:13+00:00,970.0,93.9,91.8,93.5,3.65,4.04432,5.0,127.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
6406,NVDA250620P00980000,2024-06-07 16:10:47+00:00,980.0,99.99,95.3,96.95,10.0,11.1123,8.0,64.0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20,put
